  0.20900000E+01  0.63277129E-07  0.12335814E-05
  0.21000000E+01  0.65080045E-07  0.12402884E-05
  0.21100000E+01  0.66889433E-07  0.12470142E-05
  0.21200000E+01  0.68703938E-07  0.12537589E-05
  0.21300000E+01  0.70522135E-07  0.12605229E-05
  0.21400000E+01  0.72342530E-07  0.12673064E-05
  0.21500000E+01  0.74163554E-07  0.12741095E-05
  0.21600000E+01  0.75983569E-07  0.12809326E-05
  0.21700000E+01  0.77800864E-07  0.12877758E-05
  0.21800000E+01  0.79613658E-07  0.12946395E-05
  0.21900000E+01  0.81420098E-07  0.13015238E-05
  0.22000000E+01  0.83218265E-07  0.13084289E-05
  0.22100000E+01  0.85006170E-07  0.13153552E-05
  0.22200000E+01  0.86781761E-07  0.13223028E-05
  0.22300000E+01  0.88542920E-07  0.13292719E-05
  0.22400000E+01  0.90287471E-07  0.13362629E-05
  0.22500000E+01  0.92013179E-07  0.13432760E-05
  0.22600000E+01  0.93717753E-07  0.13503113E-05
  0.22700000E+01  0.95398852E-07  0.13573692E-05
  0.22800000E+01  0.97054086E-07  0.13644499E-05
  0.22900000E+01  0.98681019E-07  0.13715535E-05
  0.23000000E+01  0.10027717E-06  0.13786804E-05
  0.23100000E+01  0.10184004E-06  0.13858308E-05
  0.23200000E+01  0.10336706E-06  0.13930049E-05
  0.23300000E+01  0.10485566E-06  0.14002029E-05
  0.23400000E+01  0.10630322E-06  0.14074250E-05
  0.23500000E+01  0.10770711E-06  0.14146715E-05
  0.23600000E+01  0.10906466E-06  0.14219425E-05
  0.23700000E+01  0.11037319E-06  0.14292383E-05
  0.23800000E+01  0.11162998E-06  0.14365589E-05
  0.23900000E+01  0.11283229E-06  0.14439047E-05
  0.24000000E+01  0.11397736E-06  0.14512757E-05
  0.24100000E+01  0.11506240E-06  0.14586722E-05
  0.24200000E+01  0.11608459E-06  0.14660942E-05
  0.24300000E+01  0.11704107E-06  0.14735419E-05
  0.24400000E+01  0.11792891E-06  0.14810153E-05
  0.24500000E+01  0.11874518E-06  0.14885147E-05
  0.24600000E+01  0.11948686E-06  0.14960401E-05
  0.24700000E+01  0.12015084E-06  0.15035916E-05
  0.24800000E+01  0.12073396E-06  0.15111691E-05
  0.24900000E+01  0.12123295E-06  0.15187729E-05
  0.25000000E+01  0.12164442E-06  0.15264029E-05
  0.25100000E+01  0.12196486E-06  0.15340591E-05
  0.25200000E+01  0.12219060E-06  0.15417416E-05
  0.25300000E+01  0.12231782E-06  0.15494503E-05
  0.25400000E+01  0.12234250E-06  0.15571852E-05
  0.25500000E+01  0.12226040E-06  0.15649464E-05
  0.25600000E+01  0.12206707E-06  0.15727336E-05
  0.25700000E+01  0.12175779E-06  0.15805470E-05
  0.25800000E+01  0.12132756E-06  0.15883864E-05
  0.25900000E+01  0.12077108E-06  0.15962517E-05
  0.26000000E+01  0.12008272E-06  0.16041428E-05
  0.26100000E+01  0.11925652E-06  0.16120595E-05
  0.26200000E+01  0.11828613E-06  0.16200018E-05
  0.26300000E+01  0.11716481E-06  0.16279695E-05
  0.26400000E+01  0.11588543E-06  0.16359624E-05
  0.26500000E+01  0.11444043E-06  0.16439802E-05
  0.26600000E+01  0.11282181E-06  0.16520227E-05
  0.26700000E+01  0.11102113E-06  0.16600897E-05
  0.26800000E+01  0.10902951E-06  0.16681808E-05
  0.26900000E+01  0.10683763E-06  0.16762957E-05
  0.27000000E+01  0.10443572E-06  0.16844341E-05
  0.27100000E+01  0.10181360E-06  0.16925956E-05
  0.27200000E+01  0.98960658E-07  0.17007796E-05
  0.27300000E+01  0.95865937E-07  0.17089859E-05
  0.27400000E+01  0.92518120E-07  0.17172137E-05
  0.27500000E+01  0.88905597E-07  0.17254626E-05
  0.27600000E+01  0.85016509E-07  0.17337319E-05
  0.27700000E+01  0.80838818E-07  0.17420211E-05
  0.27800000E+01  0.76360374E-07  0.17503294E-05
  0.27900000E+01  0.71568998E-07  0.17586560E-05
  0.28000000E+01  0.66452576E-07  0.17670003E-05
  0.28100000E+01  0.60999158E-07  0.17753614E-05
  0.28200000E+01  0.55197072E-07  0.17837384E-05
  0.28300000E+01  0.49035040E-07  0.17921305E-05
  0.28400000E+01  0.42502312E-07  0.18005366E-05
  0.28500000E+01  0.35588794E-07  0.18089557E-05
  0.28600000E+01  0.28285191E-07  0.18173869E-05
  0.28700000E+01  0.20583150E-07  0.18258291E-05
  0.28800000E+01  0.12475402E-07  0.18342810E-05
  0.28900000E+01  0.39559052E-08  0.18427416E-05
  0.29000000E+01 -0.49800169E-08  0.18512095E-05
  0.29100000E+01 -0.14335547E-07  0.18596836E-05
  0.29200000E+01 -0.24112256E-07  0.18681623E-05
  0.29300000E+01 -0.34310001E-07  0.18766445E-05
  0.29400000E+01 -0.44926844E-07  0.18851285E-05
  0.29500000E+01 -0.55958995E-07  0.18936129E-05
  0.29600000E+01 -0.67400785E-07  0.19020960E-05
  0.29700000E+01 -0.79244669E-07  0.19105762E-05
  0.29800000E+01 -0.91481276E-07  0.19190517E-05
  0.29900000E+01 -0.10409949E-06  0.19275207E-05
  0.30000000E+01 -0.11708660E-06  0.19359811E-05
  0.30100000E+01 -0.13042843E-06  0.19444311E-05
  0.30200000E+01 -0.14410966E-06  0.19528684E-05
  0.30300000E+01 -0.15811403E-06  0.19612909E-05
  0.30400000E+01 -0.17242471E-06  0.19696962E-05
