# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
   14.248496994   -0.471320533   -0.471300445   -0.471268007
   14.308617234   -0.444946033   -0.444926811   -0.444898217
   14.368737475   -0.443603812   -0.443580251   -0.443554514
   14.428857715   -0.431572509   -0.431543882   -0.431519703
   14.488977956   -0.409454019   -0.409419363   -0.409397571
   14.549098196   -0.429846545   -0.429798062   -0.429780066
   14.609218437   -0.483532340   -0.483464157   -0.483448497
   14.669338677   -0.503164305   -0.503090034   -0.503067216
   14.729458918   -0.515318583   -0.515264367   -0.515227531
   14.789579158   -0.567009782   -0.566990935   -0.566950209
   14.849699399   -0.583977705   -0.583975030   -0.583937678
   14.909819639   -0.604954235   -0.604969977   -0.604939835
   14.969939880   -0.640119164   -0.640156167   -0.640121743
   15.030060120   -0.648179719   -0.648216117   -0.648179873
   15.090180361   -0.692805993   -0.692826466   -0.692793518
   15.150300601   -0.701875289   -0.701892815   -0.701857658
   15.210420842   -0.671707864   -0.671727899   -0.671688120
   15.270541082   -0.644500004   -0.644514477   -0.644480228
   15.330661323   -0.624450306   -0.624442646   -0.624434109
   15.390781563   -0.592783493   -0.592758545   -0.592768262
   15.450901804   -0.563102499   -0.563071819   -0.563082636
   15.511022044   -0.545275725   -0.545248438   -0.545247169
   15.571142285   -0.526789241   -0.526770011   -0.526758045
   15.631262525   -0.527559479   -0.527544085   -0.527532183
   15.691382766   -0.523107272   -0.523087845   -0.523075712
   15.751503006   -0.510850297   -0.510821617   -0.510804599
   15.811623246   -0.485098754   -0.485065177   -0.485041003
   15.871743487   -0.445732561   -0.445696211   -0.445670788
   15.931863727   -0.400976386   -0.400935884   -0.400914009
   15.991983968   -0.366458916   -0.366418715   -0.366400400
   16.052104208   -0.356517122   -0.356486846   -0.356469515
   16.112224449   -0.382020734   -0.382014618   -0.381985932
   16.172344689   -0.423704448   -0.423717548   -0.423671429
   16.232464930   -0.419979927   -0.419992732   -0.419938082
   16.292585170   -0.384723756   -0.384734227   -0.384678455
   16.352705411   -0.349056365   -0.349063208   -0.349011853
   16.412825651   -0.326431639   -0.326432459   -0.326392826
   16.472945892   -0.301831086   -0.301829132   -0.301796322
   16.533066132   -0.269680624   -0.269677535   -0.269644769
   16.593186373   -0.251405452   -0.251402751   -0.251370239
   16.653306613   -0.244816861   -0.244816546   -0.244785547
   16.713426854   -0.219431563   -0.219431840   -0.219400157
   16.773547094   -0.198918325   -0.198918918   -0.198885054
   16.833667335   -0.201741789   -0.201741802   -0.201708974
   16.893787575   -0.211558171   -0.211555039   -0.211525422
   16.953907816   -0.205132699   -0.205127851   -0.205093968
   17.014028056   -0.195381669   -0.195377528   -0.195332758
   17.074148297   -0.178290434   -0.178284742   -0.178240773
   17.134268537   -0.165368048   -0.165352702   -0.165336121
   17.194388778   -0.175272584   -0.175250566   -0.175253919
   17.254509018   -0.180600314   -0.180584453   -0.180587160
   17.314629259   -0.175907100   -0.175909566   -0.175905090
   17.374749499   -0.164050084   -0.164060264   -0.164050410
   17.434869739   -0.143737933   -0.143747245   -0.143732197
   17.494989980   -0.126039673   -0.126046294   -0.126028200
   17.555110220   -0.130202799   -0.130199354   -0.130181763
   17.615230461   -0.130467625   -0.130452927   -0.130435123
   17.675350701   -0.109349527   -0.109330193   -0.109312096
   17.735470942   -0.084040658   -0.084017671   -0.084001055
   17.795591182   -0.058416942   -0.058392421   -0.058376665
   17.855711423   -0.052655655   -0.052631587   -0.052612555
   17.915831663   -0.070787689   -0.070764572   -0.070738694
   17.975951904   -0.065476378   -0.065452786   -0.065425594
   18.036072144   -0.049414310   -0.049389442   -0.049367870
   18.096192385   -0.028991062   -0.028966638   -0.028949171
   18.156312625   -0.008917868   -0.008892459   -0.008876263
   18.216432866    0.001937481    0.001964916    0.001981445
   18.276553106    0.003639751    0.003664102    0.003684728
   18.336673347   -0.005046092   -0.005031959   -0.005005451
   18.396793587   -0.002544647   -0.002534708   -0.002504034
   18.456913828    0.015728412    0.015740723    0.015771999
   18.517034068    0.035107076    0.035120548    0.035152554
   18.577154309    0.034597719    0.034606356    0.034642490
   18.637274549    0.014838406    0.014841006    0.014879911
   18.697394790    0.017297098    0.017299293    0.017336508
   18.757515030    0.019173250    0.019171880    0.019202200
   18.817635271    0.023916783    0.023910992    0.023932703
   18.877755511    0.046069813    0.046064498    0.046084098
   18.937875752    0.070165282    0.070160497    0.070180679
   18.997995992    0.081026344    0.081018499    0.081041038
   19.058116232    0.069326304    0.069314857    0.069337606
   19.118236473    0.068048376    0.068036456    0.068057533
   19.178356713    0.086524649    0.086511773    0.086535309
   19.238476954    0.101330056    0.101318621    0.101342111
   19.298597194    0.095122357    0.095115248    0.095133985
   19.358717435    0.086192887    0.086187736    0.086203861
   19.418837675    0.073903859    0.073898870    0.073923028
   19.478957916    0.063855072    0.063858571    0.063891406
   19.539078156    0.070191375    0.070206801    0.070246524
   19.599198397    0.085200111    0.085217653    0.085260899
   19.659318637    0.102025780    0.102041745    0.102085646
   19.719438878    0.121852104    0.121866262    0.121909411
   19.779559118    0.140622230    0.140635253    0.140676636
   19.839679359    0.150759741    0.150774751    0.150810835
   19.899799599    0.148133823    0.148156006    0.148184668
   19.959919840    0.146974766    0.147003215    0.147031007
   20.020040080    0.158275883    0.158306518    0.158335793
   20.080160321    0.170783162    0.170816434    0.170851838
   20.140280561    0.182072183    0.182106014    0.182148016
   20.200400802    0.190680193    0.190707784    0.190754274
   20.260521042    0.194348266    0.194372587    0.194428519
   20.320641283    0.202230128    0.202259022    0.202321983
   20.380761523    0.213360437    0.213392836    0.213452262
   20.440881764    0.209735311    0.209765030    0.209807625
   20.501002004    0.202604634    0.202624208    0.202650898
   20.561122244    0.205991917    0.206006305    0.206033292
   20.621242485    0.201550154    0.201560236    0.201600598
   20.681362725    0.194946122    0.194955466    0.195006746
   20.741482966    0.199096598    0.199108230    0.199161694
   20.801603206    0.210851931    0.210866543    0.210919624
   20.861723447    0.224184574    0.224201476    0.224251955
   20.921843687    0.228765759    0.228777134    0.228822073
   20.981963928    0.229938221    0.229937504    0.229979616
   21.042084168    0.232683801    0.232679963    0.232722154
   21.102204409    0.233476726    0.233475008    0.233518880
   21.162324649    0.243074523    0.243074952    0.243121458
   21.222444890    0.257438421    0.257440997    0.257488128
   21.282565130    0.266124416    0.266127013    0.266176034
   21.342685371    0.265197293    0.265194807    0.265250036
   21.402805611    0.263257734    0.263250636    0.263312430
   21.462925852    0.265154293    0.265152327    0.265215398
   21.523046092    0.266481616    0.266483555    0.266545530
   21.583166333    0.265374237    0.265377243    0.265439772
   21.643286573    0.267843690    0.267846893    0.267912105
   21.703406814    0.278039700    0.278043572    0.278110572
   21.763527054    0.290733185    0.290737171    0.290805252
   21.823647295    0.301620248    0.301623367    0.301693960
   21.883767535    0.311556116    0.311558140    0.311632358
   21.943887776    0.322849754    0.322852052    0.322928383
   22.004008016    0.330788763    0.330794796    0.330871855
   22.064128257    0.333782282    0.333794141    0.333870198
   22.124248497    0.336895670    0.336909170    0.336982916
   22.184368737    0.337477377    0.337490663    0.337560143
   22.244488978    0.338100965    0.338114355    0.338179272
   22.304609218    0.346122372    0.346134316    0.346200607
   22.364729459    0.355845205    0.355854187    0.355925988
   22.424849699    0.359635740    0.359643589    0.359719876
   22.484969940    0.358031833    0.358044850    0.358123246
   22.545090180    0.356175129    0.356198404    0.356279798
   22.605210421    0.351445323    0.351474398    0.351558038
   22.665330661    0.339835866    0.339866016    0.339945388
   22.725450902    0.327366054    0.327397008    0.327471794
   22.785571142    0.332299900    0.332332614    0.332407486
   22.845691383    0.345364197    0.345396822    0.345473378
   22.905811623    0.358867174    0.358899223    0.358979437
   22.965931864    0.371245738    0.371277343    0.371362321
   23.026052104    0.381990104    0.382021153    0.382110172
   23.086172345    0.386691665    0.386721627    0.386814521
   23.146292585    0.383992170    0.384024818    0.384121244
   23.206412826    0.381783270    0.381825606    0.381924398
   23.266533066    0.384355545    0.384403675    0.384505056
   23.326653307    0.386495370    0.386544064    0.386650615
   23.386773547    0.386934002    0.386982058    0.387095537
   23.446893788    0.393410011    0.393457444    0.393578271
   23.507014028    0.403547517    0.403597506    0.403722826
   23.567134269    0.414105904    0.414160745    0.414290272
   23.627254509    0.420688356    0.420748588    0.420884190
   23.687374749    0.419165428    0.419230723    0.419373421
   23.747494990    0.413274071    0.413339567    0.413492777
   23.807615230    0.405214876    0.405276035    0.405447688
   23.867735471    0.404735836    0.404794271    0.404983166
   23.927855711    0.406559113    0.406620150    0.406821006
   23.987975952    0.408362918    0.408430314    0.408643138
   24.048096192    0.412346012    0.412419356    0.412645135
   24.108216433    0.417873587    0.417957877    0.418197366
   24.168336673    0.424910066    0.425014298    0.425266026
   24.228456914    0.431051836    0.431181414    0.431446801
   24.288577154    0.434298523    0.434456526    0.434738742
   24.348697395    0.436705183    0.436889657    0.437196118
   24.408817635    0.435947067    0.436125295    0.436490407
   24.468937876    0.433167210    0.433209267    0.433776107
   24.529058116    0.431711626    0.431487787    0.432414789
   24.589178357    0.435858740    0.435534305    0.436701937
   24.649298597    0.441136849    0.440819006    0.442154879
   24.709418838    0.446152515    0.445858462    0.447269627
   24.769539078    0.448049010    0.447812079    0.448690632
   24.829659319    0.446450339    0.446353605    0.445785731
   24.889779559    0.449203274    0.449200021    0.447964513
   24.949899800    0.455278558    0.455289374    0.454109827
   25.010020040    0.460576148    0.460583169    0.459575302
   25.070140281    0.465854102    0.465856338    0.464995318
   25.130260521    0.471537977    0.471537252    0.470785752
   25.190380762    0.474699668    0.474697599    0.474024578
   25.250501002    0.478100189    0.478096676    0.477478417
   25.310621242    0.483779213    0.483776355    0.483192443
   25.370741483    0.488526073    0.488527233    0.487959379
   25.430861723    0.491112348    0.491120790    0.490555864
   25.490981964    0.491936132    0.491955707    0.491408781
   25.551102204    0.491548570    0.491567378    0.491172400
   25.611222445    0.495154662    0.495136654    0.494998957
   25.671342685    0.500933079    0.500897585    0.500844349
   25.731462926    0.504973933    0.504939180    0.504877667
   25.791583166    0.507787904    0.507756783    0.507676854
   25.851703407    0.509188793    0.509160266    0.509073385
   25.911823647    0.506586737    0.506562141    0.506479175
   25.971943888    0.502519629    0.502501843    0.502417485
   26.032064128    0.501292140    0.501278233    0.501190132
   26.092184369    0.505283095    0.505271199    0.505180135
   26.152304609    0.511335795    0.511324979    0.511232342
   26.212424850    0.516657311    0.516646837    0.516554282
   26.272545090    0.520980952    0.520970604    0.520878999
   26.332665331    0.524739764    0.524730256    0.524639286
   26.392785571    0.526886516    0.526875518    0.526787132
   26.452905812    0.529623167    0.529607991    0.529524221
   26.513026052    0.532964282    0.532948422    0.532867496
   26.573146293    0.534763126    0.534749709    0.534669608
   26.633266533    0.535810201    0.535800856    0.535720046
   26.693386774    0.539793180    0.539785555    0.539704959
   26.753507014    0.545146874    0.545139172    0.545059256
   26.813627255    0.550532843    0.550525145    0.550445847
   26.873747495    0.552984337    0.552978731    0.552899115
   26.933867735    0.549302610    0.549300822    0.549220015
   26.993987976    0.546984420    0.546983566    0.546904336
   27.054108216    0.546032651    0.546031126    0.545956099
   27.114228457    0.546412796    0.546412504    0.546342938
   27.174348697    0.548981754    0.548983284    0.548915345
   27.234468938    0.552038912    0.552041547    0.551972637
   27.294589178    0.555602738    0.555605938    0.555536942
   27.354709419    0.558974674    0.558977825    0.558909330
   27.414829659    0.562366742    0.562370131    0.562302790
   27.474949900    0.564866801    0.564870950    0.564804954
   27.535070140    0.566464025    0.566468972    0.566403558
   27.595190381    0.569288918    0.569294032    0.569229050
   27.655310621    0.570541315    0.570546083    0.570481752
   27.715430862    0.567166750    0.567173132    0.567108554
   27.775551102    0.567416899    0.567425889    0.567360412
   27.835671343    0.571070534    0.571080861    0.571014836
   27.895791583    0.575632596    0.575643463    0.575577370
   27.955911824    0.580037269    0.580048320    0.579982363
   28.016032064    0.582783358    0.582794404    0.582728575
   28.076152305    0.583493961    0.583504859    0.583439281
   28.136272545    0.584658916    0.584669348    0.584603828
   28.196392786    0.588262002    0.588272144    0.588206426
   28.256513026    0.592725741    0.592736392    0.592669861
   28.316633267    0.595633510    0.595648723    0.595578569
   28.376753507    0.593012018    0.593038935    0.592961610
   28.436873747    0.588649402    0.588684119    0.588603243
   28.496993988    0.590197967    0.590235211    0.590152468
   28.557114228    0.593468587    0.593509004    0.593424584
   28.617234469    0.595080923    0.595127347    0.595044002
   28.677354709    0.596343749    0.596395537    0.596313263
   28.737474950    0.598828373    0.598885247    0.598798938
   28.797595190    0.601718912    0.601781741    0.601689058
   28.857715431    0.605012395    0.605078392    0.604981364
   28.917835671    0.607931402    0.607987853    0.607897806
   28.977955912    0.609725991    0.609772030    0.609691706
   29.038076152    0.610412733    0.610465663    0.610379091
   29.098196393    0.612356756    0.612424999    0.612323840
   29.158316633    0.614867798    0.614955699    0.614835762
   29.218436874    0.616987369    0.617096934    0.616957350
   29.278557114    0.618562274    0.618675417    0.618536043
   29.338677355    0.620669184    0.620692272    0.620640434
   29.398797595    0.622783867    0.622674107    0.622747588
   29.458917836    0.624841828    0.624704593    0.624804055
   29.519038076    0.626122643    0.626001147    0.626085558
   29.579158317    0.624544391    0.624441349    0.624508440
   29.639278557    0.623776950    0.623688319    0.623741473
   29.699398798    0.625969759    0.625892535    0.625934847
   29.759519038    0.628854311    0.628786096    0.628820068
   29.819639279    0.631393465    0.631332804    0.631360208
   29.879759519    0.632763823    0.632710477    0.632732543
   29.939879760    0.633844647    0.633797006    0.633815017
   30.000000000    0.635909319    0.635865607    0.635880377
