# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
   15.390781563   -0.325087362   -0.325061461   -0.325064504
   15.450901804   -0.311589585   -0.311564119   -0.311567118
   15.511022044   -0.298149890   -0.298124848   -0.298127790
   15.571142285   -0.285464928   -0.285440289   -0.285443179
   15.631262525   -0.274525088   -0.274500835   -0.274503686
   15.691382766   -0.263907844   -0.263883974   -0.263886784
   15.751503006   -0.252700449   -0.252676961   -0.252679724
   15.811623246   -0.241561595   -0.241538477   -0.241541197
   15.871743487   -0.230658137   -0.230635369   -0.230638051
   15.931863727   -0.220414779   -0.220392348   -0.220394992
   15.991983968   -0.210274447   -0.210252343   -0.210254945
   16.052104208   -0.199828549   -0.199806763   -0.199809321
   16.112224449   -0.189008331   -0.188986855   -0.188989373
   16.172344689   -0.177932729   -0.177911564   -0.177914045
   16.232464930   -0.167046557   -0.167025699   -0.167028147
   16.292585170   -0.157160979   -0.157140420   -0.157142832
   16.352705411   -0.148210429   -0.148190161   -0.148192536
   16.412825651   -0.139114109   -0.139094121   -0.139096460
   16.472945892   -0.129516348   -0.129496625   -0.129498931
   16.533066132   -0.119401039   -0.119381574   -0.119383848
   16.593186373   -0.109399731   -0.109380524   -0.109382770
   16.653306613   -0.100031135   -0.100012187   -0.100014400
